Date,Open,High,Low,Close,Volume
4/30/2020,291.71,293.32,288.59,290.48,"122,901,695"
4/29/2020,291.53,294.88,290.41,293.21,"118,745,602"
4/28/2020,291.02,291.4,285.4,285.73,"105,270,000"
4/27/2020,285.12,288.27,284.62,287.05,"77,896,609"
4/24/2020,280.73,283.7,278.5,282.97,"85,165,953"
4/23/2020,280.49,283.94,278.75,279.08,"104,709,695"
4/22/2020,278.35,281,276.91,279.1,"93,524,578"
4/21/2020,276.73,278.04,272.02,273.04,"126,385,695"
4/20/2020,282.61,286.79,281.35,281.59,"100,109,297"
4/17/2020,285.38,287.3,282.4,286.64,"146,684,797"
4/16/2020,279.15,280.03,275.76,279.1,"131,798,297"
4/15/2020,277.57,283.94,275.46,277.76,"121,775,000"
4/14/2020,280.98,284.9,275.51,283.79,"134,143,406"
4/13/2020,277.14,277.51,271.41,275.66,"114,839,102"
4/9/2020,277.58,281.2,275.47,278.2,"190,282,703"
4/8/2020,267.96,276,265.25,274.03,"153,774,500"
4/7/2020,274.21,275.03,264.89,265.13,"201,427,203"
4/6/2020,257.84,267,248.17,264.86,"184,425,000"
4/3/2020,250.76,253.32,245.22,248.19,"135,561,203"
4/2/2020,245.19,252.68,244.59,251.83,"177,660,406"
4/1/2020,247.98,257.66,243.9,246.15,"189,554,594"
3/31/2020,260.56,263.33,256.22,257.75,"194,881,109"
3/30/2020,255.7,262.43,253.53,261.65,"170,961,906"
3/27/2020,253.27,260.81,251.05,253.42,"224,341,203"
3/26/2020,249.52,262.8,249.05,261.2,"257,632,797"
3/25/2020,244.87,256.35,239.75,246.79,"299,430,312"
3/24/2020,234.42,244.1,233.8,243.15,"235,494,500"
3/23/2020,228.19,229.68,218.26,222.95,"326,025,219"
3/20/2020,242.53,244.47,228.5,228.8,"347,158,781"
3/19/2020,239.25,247.38,232.22,240.51,"289,321,969"
3/18/2020,236.25,248.37,228.02,240,"327,597,094"
3/17/2020,245.04,256.17,237.07,252.8,"262,070,500"
3/16/2020,241.18,256.9,237.36,239.85,"297,240,000"
3/13/2020,263.09,271.48,248.52,269.32,"329,566,125"
3/12/2020,256,266.66,247.68,248.11,"392,220,719"
3/11/2020,280.7,281.94,270.88,274.36,"256,416,609"
3/10/2020,284.64,288.52,273.5,288.42,"276,444,094"
3/9/2020,275.3,284.19,273.45,274.23,"309,417,312"
3/6/2020,293.15,298.78,290.23,297.46,"228,667,203"
3/5/2020,304.98,308.47,300.01,302.46,"186,366,797"
3/4/2020,306.12,313.1,303.33,312.86,"176,613,406"
3/3/2020,309.5,313.84,297.57,300.24,"300,139,094"
3/2/2020,298.21,309.16,294.46,309.09,"238,703,594"
2/28/2020,288.7,297.89,285.54,296.26,"385,764,000"
2/27/2020,305.46,311.56,297.51,297.51,"284,353,500"
2/26/2020,314.18,318.11,310.7,311.5,"194,773,797"
2/25/2020,323.94,324.61,311.69,312.65,"218,913,203"
2/24/2020,323.14,333.56,321.24,322.42,"161,088,406"
2/21/2020,335.47,335.81,332.58,333.48,"113,788,203"
2/20/2020,337.74,338.64,333.68,336.95,"74,163,359"
2/19/2020,337.79,339.08,337.48,338.34,"48,814,688"
2/18/2020,336.51,337.67,335.21,336.73,"57,342,527"
2/14/2020,337.51,337.73,336.2,337.6,"64,582,207"
2/13/2020,335.86,338.12,335.56,337.06,"54,501,922"
2/12/2020,336.83,337.65,336.43,337.42,"43,992,660"
2/11/2020,336.16,337.02,334.68,335.26,"54,864,527"
